Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
58712335,09/04/2023 10:03:10 PM,09/04/2023 10:35:08 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11226,255 EAST   18 STREET,EAST   18 STREET,ALBEMARLE ROAD,BEVERLEY ROAD,ALBEMARLE ROAD,BEVERLEY ROAD,ADDRESS,BROOKLYN,EAST   18 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/04/2023 10:35:12 PM,14 BROOKLYN,3051220044,BROOKLYN,994724,174341,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.645196216433646,-73.96225704671903,"(40.645196216433646, -73.96225704671903)",13510,60,2,11,43,43
58720698,09/05/2023 08:10:58 AM,09/29/2023 08:19:31 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11232,158 26 STREET,26 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/29/2023 12:00:00 AM,07 BROOKLYN,3006570018,BROOKLYN,984289,179973,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66066102191263,-73.99985943131747,"(40.66066102191263, -73.99985943131747)",13515,9,2,7,45,45
58720537,09/05/2023 09:44:51 PM,09/05/2023 10:07:47 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10031,552 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/05/2023 10:07:50 PM,09 MANHATTAN,1020770057,MANHATTAN,998489,240398,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82650101702887,-73.94855010055655,"(40.82650101702887, -73.94855010055655)",12428,37,4,23,19,19
58711494,09/04/2023 02:26:59 AM,09/04/2023 03:16:11 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,1531 GATES AVENUE,GATES AVENUE,IRVING AVENUE,MYRTLE AVENUE,IRVING AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,09/04/2023 03:16:15 AM,04 BROOKLYN,3033360017,BROOKLYN,1008459,193972,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69905198787359,-73.91269263030661,"(40.69905198787359, -73.91269263030661)",13828,42,2,37,53,53
58716119,09/04/2023 12:31:09 PM,09/04/2023 01:08:16 PM,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10014,4 BEDFORD STREET,BEDFORD STREET,AVENUE OF THE AMERICAS,DOWNING STREET,AVENUE OF THE AMERICAS,DOWNING STREET,ADDRESS,NEW YORK,BEDFORD STREET,,Closed,,The Police Department visited the location and no Encampment was found.,09/04/2023 01:08:19 PM,02 MANHATTAN,1005270002,MANHATTAN,983317,204819,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72885747854418,-74.0033662768412,"(40.72885747854418, -74.0033662768412)",12077,57,4,10,3,3
58712143,09/04/2023 09:18:39 PM,10/05/2023 12:02:14 AM,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,Business,11234,2464 FLATBUSH AVENUE,FLATBUSH AVENUE,EAST   53 STREET,EAST   53 STREET,EAST   53 STREET,EAST   53 STREET,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,Closed,,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,10/05/2023 12:02:24 AM,18 BROOKLYN,3085420067,BROOKLYN,1005599,161653,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61035080199652,-73.92310924185834,"(40.61035080199652, -73.92310924185834)",13825,5,2,8,38,38
58720181,09/05/2023 07:13:27 PM,09/05/2023 07:43:10 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11205,345 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/05/2023 07:43:13 PM,03 BROOKLYN,3019380001,BROOKLYN,995317,190441,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68938640574804,-73.96009374733582,"(40.68938640574804, -73.96009374733582)",17212,69,2,48,51,51
58715840,09/04/2023 08:32:37 PM,09/15/2023 12:29:12 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10035,123 EAST  129 STREET,EAST  129 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,09/15/2023 12:00:00 AM,11 MANHATTAN,1017780006,MANHATTAN,1001987,233325,PHONE,Unspecified,MANHATTAN,,,,,,,,40.807081289396386,-73.93592944446117,"(40.807081289396386, -73.93592944446117)",13093,7,4,36,16,16
58715467,09/04/2023 06:29:07 AM,09/04/2023 06:46:44 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11423,90-42 185 STREET,185 STREET,90 AVENUE,JAMAICA AVENUE,90 AVENUE,JAMAICA AVENUE,ADDRESS,HOLLIS,185 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,09/04/2023 06:46:49 AM,12 QUEENS,4099060027,QUEENS,1046687,198315,PHONE,Unspecified,QUEENS,,,,,,,,40.710785311764255,-73.77478727339754,"(40.710785311764255, -73.77478727339754)",24332,41,3,6,61,61
58714249,09/04/2023 04:29:00 PM,09/05/2023 01:55:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Locking Device Request (Use Comments) (WC5),,11385,1672 CORNELIA STREET,CORNELIA STREET,CORNELIA ST,CYPRESS AVE,,,ADDRESS,RIDGEWOOD,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",09/05/2023 01:55:00 PM,05 QUEENS,4035470045,QUEENS,1010151,194033,ONLINE,Unspecified,QUEENS,,,,,,,,40.699214628010594,-73.90659036915068,"(40.699214628010594, -73.90659036915068)",15310,54,3,30,62,62
58720382,09/05/2023 10:45:08 PM,09/05/2023 11:03:53 PM,NYPD,New York City Police Department,Disorderly Youth,Playing in Unsuitable Place,Street/Sidewalk,10026,MORNINGSIDE PARK,MORNINGSIDE PARK,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,UNRECOGNIZED,NEW YORK,MORNINGSIDE PARK,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/05/2023 11:03:57 PM,09 MANHATTAN,1018500001,MANHATTAN,995757,232836,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.805749429987166,-73.95843462297886,"(40.805749429987166, -73.95843462297886)",12422,37,4,23,17,17
58713469,09/04/2023 10:12:24 AM,09/04/2023 11:28:27 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11436,115-39 146 STREET,146 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,ADDRESS,JAMAICA,146 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 11:28:33 AM,12 QUEENS,4119910036,QUEENS,1040882,187997,MOBILE,Unspecified,QUEENS,,,,,,,,40.68250393830119,-73.79581281090225,"(40.68250393830119, -73.79581281090225)",24671,41,3,46,71,71
58720090,09/05/2023 05:20:00 AM,09/06/2023 07:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11239,,,,,LINWOOD STREET,EGAN STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/06/2023 07:00:00 AM,05 BROOKLYN,,BROOKLYN,1019471,178542,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65666319470243,-73.87305962557764,"(40.65666319470243, -73.87305962557764)",17215,45,2,25,47,47
58712924,09/04/2023 07:19:03 PM,09/04/2023 08:00:57 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,150-75 GOETHALS AVENUE,GOETHALS AVENUE,150 STREET,PARSONS BOULEVARD,150 STREET,PARSONS BOULEVARD,ADDRESS,JAMAICA,GOETHALS AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 08:01:01 PM,08 QUEENS,4067130041,QUEENS,1037008,200960,ONLINE,Unspecified,QUEENS,,,,,,,,40.71810819634929,-73.80967896027751,"(40.71810819634929, -73.80967896027751)",24340,25,3,24,65,65
58718583,09/05/2023 09:25:45 AM,09/06/2023 08:48:15 AM,DSNY,Department of Sanitation,Dumpster Complaint,Overflowing,Street,10451,710 GERARD AVENUE,GERARD AVENUE,EAST  153 STREET,JEROME AVENUE LINE,EAST  153 STREET,JEROME AVENUE LINE,ADDRESS,BRONX,GERARD AVENUE,,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/06/2023 08:48:14 AM,04 BRONX,2024730012,BRONX,1004453,239482,ONLINE,Unspecified,BRONX,,,,,,,,40.823975230253204,-73.92700309541591,"(40.823975230253204, -73.92700309541591)",10929,50,5,35,27,27
58719143,09/05/2023 02:37:06 PM,09/05/2023 03:03:38 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/05/2023 03:03:42 PM,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,,,,,,,,40.83694066292417,-73.90374441298103,"(40.83694066292417, -73.90374441298103)",10934,34,5,42,25,25
58717760,09/05/2023 05:30:15 PM,09/05/2023 06:37:36 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1041 UNIVERSITY AVENUE,UNIVERSITY AVENUE,SEDGWICK AVENUE,WEST  165 STREET,SEDGWICK AVENUE,WEST  165 STREET,ADDRESS,BRONX,UNIVERSITY AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/05/2023 06:37:39 PM,04 BRONX,2025270014,BRONX,1003412,243071,PHONE,Unspecified,BRONX,,,,,,,,40.83382832541326,-73.93075415439989,"(40.83382832541326, -73.93075415439989)",10930,50,5,35,27,27
58718978,09/05/2023 11:20:00 AM,09/05/2023 01:38:38 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11375,89-51 70 AVENUE,70 AVENUE,SYBILLA STREET,METROPOLITAN AVENUE,SYBILLA STREET,METROPOLITAN AVENUE,ADDRESS,FOREST HILLS,70 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,09/05/2023 01:38:42 PM,06 QUEENS,4038930011,QUEENS,1024758,198111,PHONE,Unspecified,QUEENS,,,,,,,,40.71035295414727,-73.85388708401508,"(40.71035295414727, -73.85388708401508)",14786,40,3,28,70,70
58716435,09/04/2023 12:59:08 PM,09/04/2023 02:07:07 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10308,TANGLEWOOD DRIVE,TANGLEWOOD DRIVE,COUNTRY WOODS LANE,TANGLEWOOD DRIVE,COUNTRY WOODS LANE,TANGLEWOOD DRIVE,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/04/2023 02:07:13 PM,03 STATEN ISLAND,,STATEN ISLAND,943346,144570,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.56339274512908,-74.14721672654447,"(40.56339274512908, -74.14721672654447)",10695,15,1,9,76,76
58712796,09/04/2023 10:55:29 AM,09/04/2023 11:14:07 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11203,876 UTICA AVENUE,UTICA AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,ADDRESS,BROOKLYN,UTICA AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 11:14:13 AM,17 BROOKLYN,3046750038,BROOKLYN,1003556,176842,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65204606843526,-73.93042387593874,"(40.65204606843526, -73.93042387593874)",16866,61,2,17,40,40
58714163,09/04/2023 05:08:39 PM,09/06/2023 11:52:26 AM,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10309,903 SINCLAIR AVENUE,SINCLAIR AVENUE,VERNON AVENUE,FOSTER ROAD,VERNON AVENUE,FOSTER ROAD,ADDRESS,STATEN ISLAND,SINCLAIR AVENUE,,Closed,,The Department of Sanitation collected the requested items.,09/05/2023 10:20:50 AM,03 STATEN ISLAND,5068920001,STATEN ISLAND,927023,135829,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.53931011098901,-74.20589036409008,"(40.53931011098901, -74.20589036409008)",10696,15,1,9,77,77
58715004,09/05/2023 12:40:59 AM,09/05/2023 02:24:42 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11207,1577 BUSHWICK AVENUE,BUSHWICK AVENUE,DE SALES PLACE,EASTERN PARKWAY,DE SALES PLACE,EASTERN PARKWAY,ADDRESS,BROOKLYN,BUSHWICK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/05/2023 02:24:46 AM,04 BROOKLYN,3034710001,BROOKLYN,1010813,187611,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68158576542831,-73.90422824913867,"(40.68158576542831, -73.90422824913867)",17214,42,2,37,53,53
58712078,09/05/2023 01:16:45 AM,09/05/2023 01:46:21 PM,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,10453,2183 MORRIS AVENUE,MORRIS AVENUE,CAMERON PLACE,EAST  182 STREET,CAMERON PLACE,EAST  182 STREET,ADDRESS,BRONX,MORRIS AVENUE,,Closed,,This request required re-assignment to a new DOT unit.,09/05/2023 01:46:30 PM,05 BRONX,2031810042,BRONX,1011008,251157,ONLINE,Unspecified,BRONX,,,,,,,,40.85600226120347,-73.90327219214285,"(40.85600226120347, -73.90327219214285)",10931,6,5,29,29,29
58716302,09/04/2023 11:50:00 PM,09/05/2023 07:45:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10452,,,,,ANDERSON AVENUE,WEST 167 STREET,INTERSECTION,BRONX,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,09/05/2023 07:45:00 AM,04 BRONX,,BRONX,1005198,243871,ONLINE,Unspecified,BRONX,,,,,,,,40.83602003789804,-73.92429757911273,"(40.83602003789804, -73.92429757911273)",10930,50,5,42,27,27
58719526,09/05/2023 08:55:39 AM,09/05/2023 11:56:26 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11235,2645 HOMECREST AVENUE,HOMECREST AVENUE,WILLIAMS COURT,SHORE PARKWAY,WILLIAMS COURT,SHORE PARKWAY,ADDRESS,BROOKLYN,HOMECREST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/05/2023 11:56:29 AM,15 BROOKLYN,3074570001,BROOKLYN,996226,152948,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.58647496545476,-73.95688255096985,"(40.58647496545476, -73.95688255096985)",13826,32,2,15,36,36
58713774,09/04/2023 04:22:10 PM,09/04/2023 04:33:24 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249,113 SOUTH THIRD STREET,SOUTH THIRD STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,SOUTH    3 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 04:33:27 PM,01 BROOKLYN,,BROOKLYN,994461,198956,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.712759114552426,-73.96316746827404,"(40.712759114552426, -73.96316746827404)",17613,36,2,30,56,56
58714353,09/04/2023 10:29:13 PM,09/04/2023 11:03:10 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11433,110-05 173 STREET,173 STREET,110 AVENUE,111 AVENUE,110 AVENUE,111 AVENUE,ADDRESS,JAMAICA,173 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,09/04/2023 11:03:14 PM,12 QUEENS,4102720029,QUEENS,1045115,193140,ONLINE,Unspecified,QUEENS,,,,,,,,40.69659215102957,-73.78050428856352,"(40.69659215102957, -73.78050428856352)",24668,41,3,6,71,71
58720230,09/05/2023 04:26:39 PM,09/05/2023 05:11:42 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11236,1366 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,FARRAGUT ROAD,SMITHS LANE,FARRAGUT ROAD,SMITHS LANE,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/05/2023 05:11:47 PM,18 BROOKLYN,3081650045,BROOKLYN,1010964,174790,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64639452807135,-73.90373462536029,"(40.64639452807135, -73.90373462536029)",13827,5,2,25,42,42
58714885,09/04/2023 01:33:22 PM,09/17/2023 01:35:17 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11372,89-04 34 AVENUE,34 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/17/2023 12:00:00 AM,03 QUEENS,4014500001,QUEENS,1017951,214157,PHONE,Unspecified,QUEENS,,,,,,,,40.75442378697727,-73.87835962095515,"(40.75442378697727, -73.87835962095515)",14783,65,3,5,73,73
58713853,09/04/2023 08:57:53 PM,09/09/2023 01:55:55 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11226,250 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,09/09/2023 12:00:00 AM,17 BROOKLYN,3050660031,BROOKLYN,997697,178033,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65532593801662,-73.95153651263843,"(40.65532593801662, -73.95153651263843)",13510,61,2,11,40,40
58715654,09/04/2023 06:08:09 PM,09/04/2023 06:08:57 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11411,117-39 230 STREET,230 STREET,LINDEN BOULEVARD,118 AVENUE,LINDEN BOULEVARD,118 AVENUE,ADDRESS,CAMBRIA HEIGHTS,230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/04/2023 06:09:02 PM,13 QUEENS,4127470182,QUEENS,1058639,191421,MOBILE,Unspecified,QUEENS,,,,,,,,40.691770569254,-73.73175233436021,"(40.691770569254, -73.73175233436021)",15311,63,3,6,63,63
58717585,09/05/2023 08:19:56 PM,09/05/2023 08:35:41 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11211,329 SOUTH    4 STREET,SOUTH    4 STREET,KEAP STREET,HOOPER STREET,KEAP STREET,HOOPER STREET,ADDRESS,BROOKLYN,SOUTH    4 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,09/05/2023 08:35:45 PM,01 BROOKLYN,3024370040,BROOKLYN,996883,197516,PHONE,Unspecified,BROOKLYN,,,,,,,,40.708803530355794,-73.95443367260805,"(40.708803530355794, -73.95443367260805)",17613,36,2,30,56,56
